Date,Time,Ambient Light
12-13-2017,12:22:29,33.2526779174805
12-13-2017,12:22:30,22.6148872375488
12-13-2017,12:22:31,22.2965202331543
12-13-2017,12:22:32,21.0144119262695
12-13-2017,12:22:33,2.84803986549377
12-13-2017,12:22:34,2.62572264671326
12-13-2017,12:22:35,3.68550944328308
12-13-2017,12:22:36,3.13834857940674
12-13-2017,12:22:37,3.3919632434845
12-13-2017,12:22:38,3.13618993759155
12-13-2017,12:22:39,1.82278895378113
12-13-2017,12:22:40,26.1708908081055
12-13-2017,12:22:41,37.2295684814453
12-13-2017,12:22:42,26.2701778411865
12-13-2017,12:22:43,26.7849617004395
12-13-2017,12:22:44,26.7871189117432
12-13-2017,12:22:45,27.584659576416
12-13-2017,12:22:47,28.19873046875
12-13-2017,12:22:47,26.8194923400879
12-13-2017,12:22:48,25.6615028381348
12-13-2017,12:22:49,24.8272705078125
12-13-2017,12:22:50,28.1318206787109
12-13-2017,12:22:51,27.0385761260986
12-13-2017,12:22:53,28.9369068145752
12-13-2017,12:22:53,33.4879455566406
12-13-2017,12:22:54,26.6630115509033
12-13-2017,12:22:55,27.4659423828125
12-13-2017,12:22:57,27.719554901123
12-13-2017,12:22:58,28.2354221343994
12-13-2017,12:22:59,28.2667179107666
12-13-2017,12:23:00,26.9716625213623
12-13-2017,12:23:01,27.8058929443359
12-13-2017,12:23:02,19.8952713012695
12-13-2017,12:23:03,26.0413856506348
12-13-2017,12:23:05,13.4253978729248
12-13-2017,12:23:05,30.4996089935303
12-13-2017,12:23:06,26.2723350524902
12-13-2017,12:23:07,13.454535484314
12-13-2017,12:23:09,8.55167579650879
12-13-2017,12:23:10,25.9820289611816
12-13-2017,12:23:11,25.6302070617676
12-13-2017,12:23:12,21.3662395477295
12-13-2017,12:23:14,25.3474502563477
12-13-2017,12:23:15,25.8838176727295
12-13-2017,12:23:16,25.3765926361084
